ship_id;name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
s1034;PHOENIX(5);['Built by Barnard, launched 1804, 3 decks, 4in bottom, length 145ft 8in, keel 118ft 2Â¼/in, breadth 36ft lin, hold 13ft 9in, wing transom 23ft 4in, port cell 26ft 7in, waist 1ft 6in, between decks 6ft 2in & 6ft 4in, ports 13 middle & 11 upper, deck range 83ft 3in, 818 tons Principal Managing Owner: Robert Williams'];{'time': ['1804', '1805'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/175H Journal 8 Dec 1804-20 Jun 1807', 'L/MAR/B/175U(1) Ledger', 'L/MAR/B/175U(2) Pay Book'], 'captain': 'John Ramsden', 'itinerary': 'Portsmouth 8 Mar 1805 -5 Jun St Helena - 28 Sep Diamond Harbour - 29 Oct Saugor - 20 Dec Colombo 18 Jan 1806 Bombay - 31 Mar Diamond Harbour - 14 Jul Saugor - 7 Oct Madras - 18 Oct Trincomalee-30 Dec Cape - 23 Jan 1807 St Helena - 12 Apr Downs'};{'time': ['1807', '1808'], 'destination': 'St Helena and Madras', 'reference': ['L/MAR/B/175-1 Journal 15 Oct 1807-6 Jul 1809', 'L/MAR/B/175V(1) Ledger', 'L/MAR/B/175V(2) Pay Book'], 'captain': 'John Ramsden', 'itinerary': 'Portsmouth 9 Feb 1808-17 Apr St Helena - 31 May Cape - 3 Aug Madras - 21 Aug Masulipatam - 31 Aug Coringa - 16 Sep Madras - 12 Jan 1809 Cape - 24 St Helena - 23 May Downs'};{'time': ['1809', '1810'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/175J Deck Log 5 Jan 1810-7 Sep 1812', 'L/MAR/B/175W Ledger'], 'captain': 'John Ramsden', 'itinerary': 'Portsmouth 13 Apr 1810-23 May SÃ£o Tiago - 28 Aug Madras - 6 Nov Rodrigues - 29 Nov Mauritius -9 Feb 1811 Diamond Harbour - 14 May Saugor - 4 May Malacca - 5 Jul Balambangan - 4 Aug Batavia - 19 Oct Diamond Harbour - 15 Nov Calcutta - 23 Dec Saugor - 8 Feb 1812 Madras - 11 May St Helena-21 Jul Downs'};{'time': ['1813', '1814'], 'destination': 'Bengal and Madras', 'reference': ['L/MAR/B/175K Journal 5 Mar 1814-14 Oct 1815', 'L/MAR/B/175X(1) Ledger', 'L/MAR/B/175X(2) Pay Book'], 'captain': [], 'itinerary': 'Portsmouth 8 Jun 1814-23 Jun Madeira - 23 Nov Saugor - 16 Feb 1815 Madras - 23 Mar Colombo - 31 May Cape -29 Jun St Helena - 29 Aug Downs'};{'time': ['1815', '1816'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/175L  Journal 13 Feb 1816-4 Jun 1817', 'L/MAR/B/175Y(1) Ledger', 'L/MAR/B/175Y(2) Pay Book'], 'captain': 'John Pyke', 'itinerary': 'Downs 17 Apr 1816-28 Jul Madras - 28 Aug Saugor - 7 Sep Kidderpore - 19 Oct New Anchorage - 17 Dec Saugor - 17 Feb 1817 Cape - 8 Mar St Helena - 7 May Blackwall'};{'time': ['1817', '1818'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/175M Journal 7 Mar 1818-1 Sep 1819', 'L/MAR/B/175Z(1) Ledger', 'L/MAR/B/175Z(2)  Pay Book'], 'captain': 'Thomas White', 'itinerary': 'Downs 26 Apr 1818-18 Aug Madras - 29 Aug Diamond Harbour - 5 Dec New Anchorage - 30 May 1819 St Helena - 6 Aug Downs'};nan;nan;nan
s1035;PHOENIX (6);['Chartered ship, 493 tons', 'Principal Managing Owner: John Blackett'];{'time': ['1819', '1820'], 'destination': 'Bengal and Madras', 'reference': ['L/MAR/B/175N Deck Log 6 May 1820-8 Aug 1821'], 'captain': 'William Gordon', 'itinerary': 'Falmouth 12 Jun 1820-28 Jun SÃ£o Tiago - 14 Oct Calcutta - 29 Dec Diamond Harbour -21 Jan 1821 Kedgeree - 3 Feb Madras 14 Jul Downs'};nan;nan;nan;nan;nan;nan;nan;nan
s1036;PIGOT (1);['Built by Wells, launched 1763, 3 decks, 3in bottom, keel 110ft 4in, breadth 36ft 1in, 766 tons', 'Principal Managing Owner: John Durand'];{'time': ['1762', '1763'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/503A Journal 3 Feb 1763-17 Nov 1764', 'L/MAR/B/503J(1) Ledger', 'L/MAR/B/503J(2) Pay Book'], 'captain': 'George Richardson', 'itinerary': 'Downs 8 Apr 1763-27 Jul Johanna - 29 Aug Madras - 11 Oct Culpee - 27 Nov Fulta - 16 Feb 1764 Ingeli - 8 Jun Mauritius - 29 Jul St Helena - 16 Oct Downs'};{'time': ['1765', '1766'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/503B Journal 30 Nov 1765-12 Dec 1767'], 'captain': 'George Richardson', 'itinerary': 'Downs 21 Feb 1766-7 May Tenerife - 6 Jul Johanna - 9 Aug Madras - 25 Sep Masulipatam - 16 Oct Madras - 26 Nov Kedgeree - 30 Jan 1767 Ingeli - 1 Mar Madras - 4 Aug St Helena - 26 Oct Downs'};{'time': ['1768', '1769'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/503C Journal 11 Oct 1768-17 Jul 1770', 'L/MAR/B/503K(1)  Ledger', 'L/MAR/B/503K(2)  Pay Book'], 'captain': 'George Richardson', 'itinerary': 'Downs 2 Jan 1769-27 Jan Tenerife - 20 May Madras - 21 Jul Malacca - 28 Aug Whampoa - 24 Dec Second Bar - 30 Mar 1770 St Helena - 6 Jun Downs'};{'time': ['1770', '1771'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/503D  Journal 30 Jan 1771-6 Sep 1773', 'L/MAR/B/503L(1)  Ledger', 'L/MAR/B/503L(2) Pay Book'], 'captain': 'George Richardson', 'itinerary': 'Plymouth 5 Jun 1771 - 27 Aug St Helena - 20 Jan 1772 Batavia - 22 Apr Benkulen - 16 Sep Allas - 7 Nov manna - 8 Mar 1773 Cape - 18 Apr St Helena - 17 May Ascension - 26 Jul Downs'};nan;nan;nan;nan;nan
s1037;PIGOT (2);['Built by Perry, launched 1780, 3 decks, 4in bottom, length 137ft 2in, keel 109ft SVdn, breadth 36ft 3in, hold 15ft, wing transom 23ft 9in, port cell 26ft 7in, between decks 6ft 2in, ports 13 middle & upper, 765 tons', 'Principal Managing Owners: 1-2 Charles Foulis, 3-5 Robert Preston'];{'time': ['1779', '1780'], 'destination': 'China and Benkulen', 'reference': ['L/MAR/B/503E Journal 5 Feb 1780-5 Apr 1782', 'L/MAR/B/503M(1) Ledger', 'L/MAR/B/503M(2) Pay Book', 'L/MAR/B/503M(3) Imprest Book', 'L/MAR/B/503M(4) Absence Book'], 'captain': 'Robert Morgan', 'itinerary': 'Portsmouth 3 Jun 1780 - 2 Feb 1781 Whampoa - 8 Apr Second Bar - 23 Apr Macao - 1 Aug Benkulen -19 Aug Padang - 25 Sep Benkulen -17 Dec St Helena -10 Mar 1782 Plymouth - 31 Mar Downs'};{'time': ['1782', '1783'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/503F Journal 21 Oct 1782-14 Nov 1785', 'L/MAR/B/503N(1) Ledger', 'L/MAR/B/503N(2) Pay Book', 'L/MAR/B/503N(3) Imprest Book', 'L/MAR/B/503N(4) Absence Book'], 'captain': [], 'itinerary': 'Portsmouth 11 Mar 1783 - 31 Mar Sao Tiago -17 Jul Johanna - 26 Aug Madras -10 Oct Kedgeree - 15 Feb 1784 Saugor -14 Mar Vizagapatam - 3 Apr Madras - 5 Jun Coringa - 2 Oct Madras - 25 Nov Coringa - 5 Jan 1785 Masulipatam -10 Jan Madras - 8 Jun False Bay -19 Jul St Helena - 9 Oct Downs'};{'time': ['1785', '1786'], 'destination': 'China', 'reference': ['L/MAR/B/503G Journal 31 Jan 1786-20 Sep 1787 ', 'L/MAR/B/503-O(l) Ledger ', 'L/MAR/B/503-O(2) Pay Book Capt George Ballantyne'], 'captain': [], 'itinerary': 'Downs 26 Mar 1786 - 11 Sep Whampoa - 5 Jan 1787 Second Bar - 2 Mar North Island - 2 Jun St Helena - 12 Aug Downs'};{'time': ['1788', '1789'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/503H Journal 24 Dec 1788-6 Jul 1790', 'L/MAR/B/503P(1) Ledger', 'L/MAM/B/503P(2) Pay Book'], 'captain': 'George Ballantyne', 'itinerary': 'Downs 6 Mar 1789 - 28 Jun Madras - 8 Jul Diamond Harbour - 23 Dec Saugor - 2 Feb 1790 Madras - 29 Apr St Helena - 29 Jun Downs'};{'time': ['1792', '1793'], 'destination': 'Bengal and Benkulen', 'reference': ['L/MAR/B/503-I Journal 14 Mar 1793-7 Feb 1794, anon', 'L/MAR/B/503Q(1) Imprest Book', 'L/MAR/B/503Q(2) Absence Book'], 'captain': 'George Ballantyne', 'itinerary': 'Portsmouth 22 May 1793 - 24 Jun captured French brig La France -14 Sep Diamond Harbour - 27 Nov Saugor - 21 Dec Penang - 12 Jan 1794 Benkulen -11 Mar captured by French and taken into Mauritius, prisoners freed at Bombay Aug 1794'};nan;nan;nan;nan
s1038;PITT (1);['Rated at 600 tons, 120 crew, 30 guns Principal Managing Owner: Charles Raymond'];"{'time': ['1757', '1758'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/525A Journal 27 Nov 1757-28 Apr 1760', 'L/MAR/B/525-I(l) Ledger', 'L/MAR/B/525-I(2) Pay Book'], 'captain': 'William Wilson', 'itinerary': ""Portsmouth 6 Mar 1758 -3 May Fernando Noronha - 21 Jul St Augustine's Bay - 14 Sep Madras - 20 Oct Kedah - 10 Nov Malacca - 15 Dec Batavia -15 Apr 1759 Whampoa -15 May Second Bar - 6 Jun Macao - 24 Aug Batavia - 2 Sep Benkulen - 9 Dec St Helena - 23 Feb 1760 Kinsale - 8 Apr Downs * see 'The voyage of the Pitt - a turning point in the East India navigation', R P Crowhurst, Mariner's Mirror 55 (1969) pp.43-56""}";{'time': ['1760', '1761'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/525B Journal 24 Oct 1760-14 Sep 1762', 'L/MAR/B/525J(1) Ledger', 'L/MAR/B/525J(2) Pay Book'], 'captain': 'Joseph Jackson', 'itinerary': 'Plymouth 15 Mar 1761 - 23 Jul Madras - 24 Oct Whampoa - 30 Nov Second Bar - 22 Apr 1762 St Helena - 28 Jul Downs'};{'time': ['1762', '1763'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/525C Journal 15 Mar 1763-11 Dec 1765', 'L/MAR/B/525K(1) Ledger', 'L/MAR/B/525K(2) Pay Book'], 'captain': 'Joseph Jackson', 'itinerary': 'Downs 21 Mar 1763 - 25 Jul Rio de Janeiro - 7 Jan 1764 Madras -12 Mar Fort St David -19 Mar Madras - 23 May Malacca - 21 Jul Manila - 13 Sep Whampoa - 27 Dec Second Bar - 5 Mar 1765 Benkulen - 18 Jul St Helena - 7 Oct Downs'};nan;nan;nan;nan;nan;nan
s1039;PITT (2);['775 tons', 'Principal Managing Owners: 1-4 George Macartney Macauley, 5 John Wells'];{'time': ['1785', '1786'], 'destination': 'China', 'reference': ['L/MAR/B/525D Journal 15 Jan 1786-8 Sep 1787, ', 'L/MAR/B/525L(1) Ledger', 'L/MAR/B/525L(2) Pay Book'], 'captain': 'George Cowper', 'itinerary': 'Downs 28 Mar 1786 - 30 Aug Whampoa - 20 Jan 1787 Second Bar - 26 May St Helena - 6 Aug Downs'};{'time': ['1788', '1789'], 'destination': 'St Helena, Benkulen and China', 'reference': ['L/MAR/B/525E Journal 16 Oct 1788-9 Sep 1790', 'L/MAR/B/525M(1) Ledger', 'L/MAM/B/525M(2) Pay Book'], 'captain': 'Edward Manning', 'itinerary': 'Downs 26 Dec 1788 - 29 Mar 1789 St Helena -14 Jul Benkulen - 30 Nov Whampoa - 19 Feb 1790 Second Bar - 11 Jun St Helena - 7 Aug Downs'};{'time': '1792', 'destination': 'From Bengal', 'reference': ['L/MAB/B/525F Journal 10 Nov 1792-10 Sep 1793 '], 'captain': 'Edward Manning', 'itinerary': 'Diamond Harbour 17 Dec 1792 - 21 Mar 1793 Cape -14 Apr St Helena - 29 Jun Cork - 13 Jul Portsmouth - 7 Aug Downs'};{'time': ['1793', '1794'], 'destination': 'Bengal', 'reference': ['L/MAR/B/525G Journal 3 Mar 1794-8 Dec 1795', 'L/MAR/B/525N(1) Ledger', 'L/MAR/B/525N(2) Pay Book'], 'captain': 'Edward Manning', 'itinerary': 'Plymouth 23 Jun 1794 - 9 Sep Cape - 7 Dec Diamond Harbour - 18 Feb 1795 Saugor - 18 Jun St Helena -11 Sep River Shannon -15 Oct Downs'};{'time': ['1795', '1796'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/525H Journal 9 Apr 1796-4 Aug 1798', 'L/MAR/B/525-0(1) Ledger', 'L/MAR/B/525-0(2) Pay Book'], 'captain': 'John Gerrard', 'itinerary': 'Portsmouth 11 Aug 1796 - 18 Nov Cape - 17 Feb 1797 Madras - 28 Feb Kedgeree - 20 Mar Diamond Harbour -1 Jul Kedgeree -15 Aug Madras - 23 Sep Diamond Harbour - 4 Oct Calcutta - 24 Dec Saugor - 23 Apr 1798 Cape - 2 Aug Downs'};nan;nan;nan;nan
s1040;PLASSEY;['Built by Wells, launched 1760, 3 decks, 3in bottom, 663 tons Principal Managing Owner: John Durand'];{'time': ['1760', '1761'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/567A Journal 11 Nov 1760-24 Jul 1762', 'L/MAR/B/567E(1) Ledger ', 'L/MAR/B/567E(2) Pay Book'], 'captain': 'James Ward', 'itinerary': 'Portsmouth 30 Mar 1761 - 29 Jun Mozamibique - 6 Aug Vizagapatam - 17 Aug Ingeli - 31 Aug Culpee - 4 Dec Ingeli - 26 Mar 1762 St Helena - 4 Jun Leith - 27 Jun Downs'};{'time': ['1762', '1763'], 'destination': 'Madras', 'reference': ['L/MAR/B/567B Journal 25 Sep 1762-2 Jun 1764', 'L/MAR/B/567F(1) Ledger', 'L/MAR/B/567F(2) Pay Book'], 'captain': 'James Ward.', 'itinerary': 'Portsmouth 2 Jan 1763 - 23 Apr Cape - 27 Jun Madras - 11 Oct Cuddalore - 1 Nov Madras - 31 Jan 1764 Cape - 26 Feb St Helena - 30 Apr Downs'};{'time': ['1765', '1766'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/567C Journal 16 Sep 1765-7 Sep 1767, John Waddell, Chief Mate', 'L/MAR/B/567G(1) Ledger', 'L/MAR/B/567G(2) Pay Book'], 'captain': 'William Peters', 'itinerary': 'Downs 1 Dec 1765 - 1 Mar 1766 St Helena -17 Jul Whampoa -15 Dec Second Bar - 9 Feb 1767 Benkulen -13 May St Helena -13 Jul Downs'};{'time': ['1768', '1769'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/567D Journal 25 Oct 1768-2 Jun 1770', 'L/MAR/B/567H(1) Ledger', 'L/MAR/B/567H(2) Pay Book'], 'captain': 'John Waddell', 'itinerary': 'Downs 3 Jan 1769 - 19 Apr Johanna - 30 May Madras - 6 Aug Malacca - 25 Aug Whampoa - 4 Dec Second Bar -18 Feb 1770 St Helena -1 Mar Ascension - 20 Apr Downs'};nan;nan;nan;nan;nan
s1041;POCOCK;['Built by Wells, launched 1758, 3 decks, 3in bottom, 632 tons Principal Managing Owner: John Hallett'];{'time': ['1758', '1759'], 'destination': 'Madras, Bombay and China', 'reference': ['L/MAR/B/498A Journal 18 Oct 1758-21 Oct 1761', 'L/MAR/B/498-I(l) Ledger', 'L/MAR/B/498-I(2) Pay Book'], 'captain': 'Thomas Debuke', 'itinerary': 'Downs 20 Jan 1759 - 8 Jun Johanna - 13 Jul Trincomalee - 29 Jul Negapatam - 4 Aug off Pondicherry - 19 Aug Negapatam - 3 Sep Madras -15 Nov Anjengo - 13 Dec Bombay - 27 Feb 1760 Surat - 17 Mar Bombay - 11 Apr Anjengo - 27 Apr Fort St David - 3 May Madras - 23 Aug Whampoa 24 Dec - 6 Jun 1761 St Helena - 29 Aug Deptford'};{'time': ['1762', '1763'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/498D-E Journal 4 Nov 1762-7 Sep 1765', 'L/MAR/B/498K(1) Ledger', 'L/MAR/B/498K(2) Pay Book'], 'captain': 'Benjamin Hook', 'itinerary': 'Downs 14 Feb 1763 - 17 Mar Sao Tiago - 2 Aug Benkulen - 30 Nov Batavia - 14 Apr 1764 Whampoa 30 Nov - 2 Apr 1765 St Helena - 2 Aug Deptford'};nan;nan;nan;nan;nan;nan;nan
s1042;PONSBORNE (1);['Built by Dudman, launched 1765, 3 decks, 3in bottom, 676 tons Principal Managing Owner: Thomas Lane'];{'time': ['1764', '1765'], 'destination': 'Madras, Bengal and Malacca', 'reference': ['L/MAR/B/462A Journal 10 Dec 1764-9 Mar 1767', 'L/MAR/B/462K(1) Ledger', 'L/MAR/B/462K(2) Pay Book'], 'captain': 'John Payne', 'itinerary': 'Portsmouth 4 Apr 1765 - 27 Oct off Pondicherry - 21 Dec Culpee - 29 Mar 1766 Kedgeree - 9 Apr Ingeli - 28 May Malacca -15 Aug Princes Island - 26 Oct St Helena - 24 Jan 1767 Downs'};{'time': ['1767', '1768'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/462B Journal 20 Jan 1768-26 May 1770, Martin Waghom, Chief Mate', 'L/MAR/B/462L(1) Ledger', 'L/MAR/B/462L(2) Pay Book'], 'captain': 'John Payne', 'itinerary': 'Portsmouth 21 Mar 1768 - 8 Aug Madras -15 Oct Malacca - 14 Nov Batavia - 19 Mar 1769 Whampoa - 30 Jul Second Bar - 28 Sep Batavia - 11 Dec Cape - 15 Jan 1770 St Helena - 6 Feb Ascension - 18 Apr Downs'};{'time': ['1770', '1771'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/462C Journal 5 Oct 1770-20 Jun 1772', 'L/M AR/B/462M(1) Ledger', 'L/MAR/B/462M(2) Pay Book'], 'captain': 'Samuel Hough', 'itinerary': 'Portsmouth 15 Jan 1771 - 15 Apr Cape - 10 Jul Madras - 21 Jul Culpee - 26 Nov Ingeli - 11 Feb 1772 Cape - 4 Mar St Helena - 17 Mar Ascension - 22 May Downs'};{'time': ['1772', '1773'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/462D Journal 12 Oct 1772-17 Oct 1774, Martin Waghom, Chief Mate', 'L/MAR/B/462N(1) Ledger', 'L/MAR/B/462N(2) Pay Book'], 'captain': 'Samuel Hough', 'itinerary': 'Portsmouth 24 Dec 1772 - 6 Jan 1773 Madeira - 25 Mar Cape - 10 Jun Madras -12 Aug Malacca - 17 Sep Whampoa -27 Jan 1774 Second Bar - 27 Apr Cape - 12 Jun St Helena - 26 Aug Plymouth - 6 Oct Downs'};nan;nan;nan;nan;nan
s1043;PONSBORNE (2);"[""Built by Barnard, launched 1780, 3 decks, 4in bottom, length 143ft 4in, keel 115ft B'/dn, breadth 36ft 2in, hold 15ft 3in, wing transom 23ft 9in, port cell 26ft 1 lin, between decks 6ft 2in, ports 13 middle & upper, 804 tons"", 'Principal Managing Owner: Thomas Lane', 'The ship was lost off Grenada 26 Mar 1796']";{'time': ['1779', '1780'], 'destination': 'Madras, Bombay and China', 'reference': ['L/MAR/B/462E Journal 23 Nov 1779-16 Dec 1782', 'L/MAR/B/462-O(1) Ledger', 'L/MAR/B/462-O(2) Pay Book', 'L/MAR/B/462-O(3) Imprest Book', 'L/MAR/B/462-O(4) Absence Book'], 'captain': [], 'itinerary': 'Torbay 3 Apr 1780 - 6 Jun Trinidale - 3 Sep Madras - 22 Sep Masulipatam -11 Oct Madras - 27 Nov Tellicherry - 4 Jan 1781 Mahe - 13 Jan Tellicheny -16 Mar Goa - 7 Apr Bombay - 5 Aug Madras - 1 Oct Whampoa -11 Jan 1782 Second Bar - 15 Jul St Helena - 24 Oct Downs'};{'time': ['1783', '1784'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/462F Journal 26 Sep 1783-6 Jul 1785', 'L/MAR/B/462P(1) Ledger', 'L/MAR/B/462P(2) Pay Book'], 'captain': 'William Hammett', 'itinerary': 'Downs 24 Nov 1783 - 18 Mar 1784 Cape - 3 Jun Madras - 22 Aug Malacca - 23 Sep Whampoa - 13 Dec Second Bar - 24 Mar 1785 St Helena - 3 Jun Downs'};{'time': ['1785', '1786'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/462G Journal 17 Nov 1785-24 Oct 1787 ', 'L/MAR/B/462Q(1) Ledger', 'L/MAR/B/462Q(2) Pay Book'], 'captain': 'James Thomas', 'itinerary': 'Downs 2 Feb 1786 -27 Jun Madras - 30 Aug Malacca - 3 Oct Whampoa -16 Feb 1787 Second Bar - 24 Jun St Helena - 24 Jun St Helena -19 Sep Downs'};{'time': ['1788', '1789'], 'destination': 'Bombay', 'reference': ['L/MAR/B/462H Journal 26 Jan 1789-24 Jun 1790', 'L/MAR/B/462R(1) Ledger', 'L/MAR/B/462R(2) Pay Book'], 'captain': 'James Thomas', 'itinerary': 'Portsmouth 30 Apr 1789 - 28 May Sao Tiago - 31 Aug Bombay - 28 Oct Tellicherry -10 Dec Bombay -19 Mar 1790 St Helena - 23 May Downs'};{'time': ['1791', '1792'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/462-1 Journal 8 Feb 1792-1 Aug 1783', 'L/MAR/B/462S(1) Ledger', 'L/MAR/B/462S(2) Pay Book'], 'captain': 'James Thomas', 'itinerary': 'Downs 6 Apr 1792 - 1 Aug Madras -17 Aug Diamond Harbour - 3 Oct Ganjam - 13 Oct Vizagapatam - 27 Nov Diamond Harbour - 25 Dec Saugor -14 Jan 1793 Madras - 11 Apr St Helena - 5 Jul Moorings'};{'time': ['1793', '1794'], 'destination': 'China', 'reference': ['L/MAR/B/462J Journal 17 Jan 1794-26 Aug 1795', 'L/MAR/B/462T(1) Ledger', 'L/MAR/B/462T(2) Pay Book'], 'captain': 'James Thomas', 'itinerary': 'Portsmouth 2 May 1794 - 14 Oct Whampoa - 27 Dec Second Bar - 13 Apr 1795 St Helena - 23 Jul Downs'};nan;nan;nan
s1044;PORCHER;[];{'time': '1800', 'destination': 'From Bengal', 'reference': ['L/MAR/B/393A Journal 27 Dec 1799-24 Nov 1800 '], 'captain': 'Benjamin Blake', 'itinerary': 'Calcutta 5 Feb 1800- 17 Feb Kedgeree - 31 Mar Madras - 24 Jun St Helena - 23 Sep Downs'};nan;nan;nan;nan;nan;nan;nan;nan
s1045;PORTFIELD;['Rated at 400 tons, 80 crew, 26 guns'];"{'time': ['1745', '1746'], 'destination': 'Mokha and Bombay', 'reference': ['L/MAR/B/609A Journal 28 Apr 1746-9 Sep 1748', 'L/MAR/B/609E(1) Ledger', 'L/MAR/B/609E(2) Pay Book'], 'captain': ""Francis D'Abbadie"", 'itinerary': 'Plymouth 12 Sep 1746 - 23 Dec Cape 23 Mar 1747 - 17 May Mokha - 5 Sep Surat - 11 Mar 1748 Bahia - 8 Jul Lisbon - 21 Aug Downs'}";{'time': ['1749', '1750'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/609B Journal 16 Sep 1749-26 Jun 1751', 'L/MAR/B/609F(1) Ledger', 'L/MAR/B/609F(2) Pay Book'], 'captain': 'Carteret Le Geyt', 'itinerary': 'Downs 20 Nov 1749 - 7 May 1750 Fort St David - 9 Aug Whampoa - 7 Dec Second Bar -19 Mar 1751 St Helena - 31 May Downs'};{'time': ['1752', '1753'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/609C Journal 17 Nov 1752-29 Jul 1754', 'L/MAR/B/609G(1) Ledger', 'L/MAR/B/609G(2) Pay Book'], 'captain': 'Carteret Le Geyt', 'itinerary': 'Downs 27 Jan 1753 - 6 Jun Johanna - 8 Jul Fort St David - 14 Jul Madras - 26 Jul Fort St David - 11 Aug Madras - 25 Aug Culpee - 20 Dec Ingeli - 4 Apr 1754 Cape - 4 May St Helena - 2 Jul Downs'};{'time': ['1755', '1756'], 'destination': 'Bombay', 'reference': ['L/MAR/B/609D Journal 3 Feb 1756-1 Aug 1757', 'L/MAR/B/609H(1) Ledger', 'L/MAR/B/609H(2) Pay Book'], 'captain': 'Benjamin Godfrey', 'itinerary': 'Portsmouth 27 Apr 1756 - 3 Sep Bombay - 17 Feb 1757 St Helena - 28 May River Shannon - 4 Jul Downs'};nan;nan;nan;nan;nan
s1046;PORTLAND;"[""Company's packet, 350 tons"", 'Portsmouth 9 Jan 1771-St Helena-8 Jul Portsmouth']";{'time': ['1770', '1771'], 'destination': 'St Helena ', 'reference': [], 'captain': 'John Symonds'};nan;nan;nan;nan;nan;nan;nan;nan
s1047;PORTOBELLO (1);['Rated at 300 tons, 64 crew, 22 guns'];{'time': ['1740', '1741'], 'destination': 'Bombay', 'reference': ['L/MAR/B/615A Journal 26 Mar 1741-26 Aug 1743', 'L/MAR/B/615E(1) Ledger', 'L/MAR/B/615E(2) Pay Book'], 'captain': 'Benjamin Fisher', 'itinerary': 'Falmouth 15 Jun 1741-26 Oct Cape - 14 Mar 1742 Anjengo - 26 Mar Tellicherry-25 Apr Bombay - 22 Aug Surat-13 Sep Bombay - 1 Nov Tellicherry-12 Nov Anjengo 18 Feb 1743 Cape-3 Aug Yarmouth'};{'time': ['1743', '1744'], 'destination': 'St Helena and Borneo', 'reference': ['L/MAR/B/615B Journal 4 Mar 1744-20 Jul 1746', 'L/MAR/B/615F(1) Ledger', 'L/MAR/B/615F(2) Pay Book'], 'captain': [], 'itinerary': 'Capt Benjamin Fisher Portsmouth 29 May 1744-23 Sep St Helena-31 Jan 1745 Batavia - 7 Mar Banjarmassin 7 Oct- 16 Oct Batavia-27 Feb 1746 Cape -24 Jul Downs'};{'time': ['1746', '1747'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/615D Journal 31 Jan 1747-14 Nov 1749', 'L/MAR/B/615H(1) Ledger', 'L/MAR/B/615-1(1) Ledger', 'L/MAR/B/615-1(2) Pay Book', 'L/MAR/B/615-1(3) Imprest Book'], 'captain': [], 'itinerary': 'Capt Benjamin Fisher Portsmouth 16 Aug 1747-4 Nov Cape - 30 Jan 1748 Point de Galle - 31 Mar Fort St David-3 May Negapatam-16 May Fort St David-27 May Negapatam-2 Jun Trincomalee - 16 Jul Negapatam- 20 Jul Fort St David-28 Sep Balasore 12 Oct Calcutta - 20 Dec Kedgeree- 15 Jan 1749 Fort St David-17 Mar Batticaloa - 5 Jul Cape - 22 Jul St Helena - 19 Oct Downs'};nan;nan;nan;nan;nan;nan
s1048;PORTOBELLO (2);['Sloop, 100 tons'];{'time': '1746', 'destination': 'From Madras', 'reference': ['L/MAR/B/615C Journal 22 Oct 1746-2 Jun 1747', 'L/MAR/B/615G(1) Ledger', 'L/MAR/B/615G(2) Pay Book'], 'captain': 'Walter Hooke', 'itinerary': 'Negapatam 22 Oct 1746-2 Jan 1747 Cape -4 Feb St Helena - 30 May Downs'};{'time': ['1747', '1748'], 'destination': 'India', 'reference': [], 'captain': 'William Grierson Spithead 2 Nov 1747-'};nan;nan;nan;nan;nan;nan;nan
s1049;PORTSEA;[];{'time': ['1810', '1811'], 'destination': 'Bengal', 'reference': ['L/MAM/B/208A Journal 19 Sep 1811-29 Oct 1812 '], 'captain': 'Burgh', 'itinerary': 'Cape 15 Oct 1811 -17 Jan 1812 Kedgeree - 22 Jan Calcutta - 13 Feb Kidderpore - 20 Jun Fultah - 24 Jun Kedgeree - 18 Oct St Helena'};nan;nan;nan;nan;nan;nan;nan;nan
